,region,date,crime_count,snow_count
1054,Gävleborgs län,2014-12-01,54.0,10.421052631578947
1055,Hallands län,1997-10-01,52.0,1.0
1056,Hallands län,1997-12-01,52.0,7.0
1057,Hallands län,1998-12-01,52.0,11.0
1058,Hallands län,1999-03-01,52.0,3.25
1059,Hallands län,2002-10-01,53.0,2.5
1060,Hallands län,2004-11-01,53.0,1.8
1061,Hallands län,2005-01-01,55.0,7.6
1062,Hallands län,2005-02-01,53.0,13.75
1063,Hallands län,2013-03-01,57.0,7.2
1064,Jämtlands län,2006-12-01,24.0,15.566666666666666
1065,Jönköpings län,1998-11-01,63.0,8.692307692307692
1066,Jönköpings län,2005-12-01,64.0,10.857142857142858
1067,Jönköpings län,2007-12-01,63.0,0.125
1068,Jönköpings län,2010-11-01,64.0,9.411764705882353
1069,Kalmar län,2007-12-01,44.0,0.7142857142857143
1070,Kalmar län,2011-12-01,45.0,3.888888888888889
1071,Kalmar län,2012-03-01,44.0,2.1176470588235294
1072,Kalmar län,2013-10-01,44.0,0.06666666666666667
1073,Kronobergs län,2001-12-01,34.0,5.2
1074,Kronobergs län,2003-02-01,33.0,15.75
1075,Kronobergs län,2006-12-01,34.0,0.0
1076,Kronobergs län,2012-12-01,36.0,23.0
1077,Kronobergs län,2014-03-01,35.0,0.0
1078,Skåne län,1996-11-01,215.0,1.4444444444444444
1079,Skåne län,2000-02-01,215.0,1.0
1080,Skåne län,2002-02-01,219.0,6.166666666666667
1081,Skåne län,2006-03-01,219.0,21.133333333333333
1082,Stockholms län,1995-02-01,323.0,3.5555555555555554
1083,Stockholms län,1996-12-01,336.0,8.7
1084,Stockholms län,1997-11-01,327.0,4.111111111111111
1085,Stockholms län,2002-12-01,358.0,6.1
1086,Stockholms län,2005-02-01,349.0,14.083333333333334
1087,Stockholms län,2007-01-01,371.0,14.636363636363637
1088,Stockholms län,2008-03-01,374.0,11.454545454545455
1089,Södermanlands län,1996-03-01,48.0,4.333333333333333
1090,Södermanlands län,1998-01-01,50.0,8.0
1091,Södermanlands län,2001-12-01,49.0,9.25
1092,Södermanlands län,2006-10-01,51.0,6.5
1093,Uppsala län,1999-11-01,55.0,1.0
1094,Uppsala län,2009-11-01,61.0,0.16666666666666666
1095,Värmlands län,2002-11-01,51.0,11.25
1096,Värmlands län,2005-12-01,53.0,13.705882352941176
1097,Värmlands län,2009-12-01,52.0,18.58823529411765
1098,Västernorrlands län,1998-12-01,47.0,8.473684210526315
1099,Västmanlands län,1997-02-01,49.0,3.5
1100,Västmanlands län,2004-10-01,49.0,0.0
1101,Västmanlands län,2007-12-01,47.0,10.428571428571429
1102,Västmanlands län,2008-11-01,47.0,6.75
1103,Västmanlands län,2009-11-01,47.0,4.0
1104,Västmanlands län,2012-11-01,49.0,3.0
1105,Västmanlands län,2013-02-01,50.0,23.5
1106,Västra Götalands län,1995-11-01,278.0,3.5
1107,Västra Götalands län,2003-03-01,291.0,5.15
1108,Västra Götalands län,2005-01-01,289.0,7.766666666666667
1109,Västra Götalands län,2005-10-01,288.0,0.9375
1110,Västra Götalands län,2006-12-01,299.0,0.0
1111,Västra Götalands län,2007-11-01,288.0,2.9444444444444446
1112,Västra Götalands län,2007-12-01,291.0,1.5
1113,Västra Götalands län,2011-02-01,294.0,16.95
1114,Västra Götalands län,2012-02-01,309.0,16.692307692307693
1115,Västra Götalands län,2012-10-01,309.0,0.2
1116,Västra Götalands län,2014-10-01,303.0,0.05405405405405406
1117,Örebro län,2001-12-01,53.0,11.11111111111111
1118,Örebro län,2002-10-01,51.0,1.0
1119,Örebro län,2013-11-01,53.0,0.4444444444444444
1120,Östergötlands län,2002-03-01,77.0,3.8333333333333335
1121,Östergötlands län,2002-12-01,78.0,10.071428571428571
1122,Östergötlands län,2003-11-01,78.0,2.75
1123,Östergötlands län,2011-12-01,81.0,7.055555555555555
1124,Östergötlands län,2012-01-01,80.0,12.38888888888889
1125,Östergötlands län,2013-12-01,83.0,5.631578947368421
1126,Blekinge län,2012-02-01,3.0,18.2
1127,Gotlands län,1996-02-01,1.0,8.5
1128,Gotlands län,2000-01-01,1.0,10.0
1129,Gotlands län,2000-02-01,1.0,6.833333333333333
1130,Gotlands län,2001-12-01,1.0,12.333333333333334
1131,Gotlands län,2005-03-01,1.0,19.142857142857142
1132,Gotlands län,2005-10-01,1.0,0.6666666666666666
1133,Gotlands län,2006-03-01,1.0,22.428571428571427
1134,Gotlands län,2006-10-01,1.0,1.6666666666666667
1135,Gotlands län,2007-12-01,1.0,9.666666666666666
1136,Gotlands län,2008-10-01,1.0,0.0
1137,Gotlands län,2010-02-01,1.0,25.285714285714285
1138,Gotlands län,2011-02-01,1.0,19.285714285714285
1139,Gotlands län,2011-03-01,1.0,11.714285714285714
1140,Gotlands län,2012-01-01,1.0,10.857142857142858
1141,Gotlands län,2013-02-01,1.0,19.428571428571427
1142,Gotlands län,2014-10-01,1.0,0.0
1143,Gotlands län,2014-12-01,1.0,5.142857142857143
1144,Jämtlands län,1995-02-01,3.0,9.541666666666666
1145,Jämtlands län,1996-02-01,3.0,5.260869565217392
1146,Jämtlands län,1997-01-01,3.0,11.423076923076923
1147,Jämtlands län,1999-02-01,3.0,10.0
1148,Jämtlands län,1999-12-01,3.0,15.153846153846153
1149,Jämtlands län,2000-12-01,2.0,12.409090909090908
1150,Jämtlands län,2001-03-01,2.0,16.458333333333332
1151,Jämtlands län,2001-11-01,2.0,13.095238095238095
1152,Jämtlands län,2002-02-01,2.0,15.565217391304348
1153,Jämtlands län,2002-03-01,3.0,15.08
1154,Jämtlands län,2003-02-01,3.0,15.666666666666666
1155,Jämtlands län,2003-12-01,2.0,18.12
1156,Jämtlands län,2004-01-01,2.0,18.52173913043478
1157,Jämtlands län,2004-02-01,3.0,15.28
1158,Jämtlands län,2005-02-01,3.0,26.08
1159,Jämtlands län,2007-12-01,3.0,26.71875
1160,Jämtlands län,2010-02-01,3.0,24.91176470588235
1161,Kronobergs län,1996-02-01,4.0,7.25
1162,Norrbottens län,1995-11-01,6.0,10.34375
1163,Norrbottens län,1996-03-01,4.0,12.125
1164,Norrbottens län,1996-11-01,4.0,12.484848484848484
1165,Norrbottens län,1996-12-01,6.0,14.344827586206897
1166,Norrbottens län,1997-01-01,5.0,13.46875
1167,Norrbottens län,1998-11-01,5.0,12.818181818181818
1168,Norrbottens län,2000-02-01,4.0,14.15625
1169,Norrbottens län,2000-03-01,5.0,14.774193548387096
1170,Norrbottens län,2001-03-01,5.0,16.09375
1171,Norrbottens län,2002-02-01,6.0,15.575757575757576
1172,Norrbottens län,2002-11-01,5.0,15.40625
1173,Norrbottens län,2003-02-01,4.0,14.8125
1174,Norrbottens län,2010-02-01,6.0,26.073170731707318
1175,Norrbottens län,2012-12-01,6.0,28.4390243902439
1176,Norrbottens län,2014-02-01,6.0,26.46153846153846
1177,Norrbottens län,2014-03-01,4.0,26.9
1178,Västerbottens län,1995-12-01,4.0,6.826086956521739
1179,Västerbottens län,1996-02-01,4.0,6.695652173913044
1180,Västerbottens län,1998-02-01,5.0,8.08695652173913
1181,Västerbottens län,2001-01-01,5.0,10.727272727272727
1182,Västerbottens län,2002-01-01,6.0,10.428571428571429
1183,Västerbottens län,2002-02-01,6.0,11.857142857142858
1184,Västerbottens län,2003-03-01,4.0,10.590909090909092
1185,Västerbottens län,2004-02-01,4.0,12.44
1186,Västerbottens län,2006-03-01,4.0,28.12
1187,Västerbottens län,2006-10-01,6.0,9.48
1188,Västerbottens län,2008-03-01,6.0,28.884615384615383
1189,Västerbottens län,2008-11-01,5.0,14.785714285714286
1190,Västerbottens län,2010-01-01,5.0,28.46875
1191,Västerbottens län,2012-02-01,4.0,26.11764705882353
1192,Västerbottens län,2013-03-01,5.0,29.515151515151516
1193,Västernorrlands län,2012-02-01,5.0,22.68421052631579
1194,Västernorrlands län,2013-02-01,5.0,24.105263157894736
1195,Blekinge län,2004-01-01,30.0,11.333333333333334
1196,Blekinge län,2006-10-01,30.0,0.0
1197,Dalarnas län,2011-10-01,55.0,0.35294117647058826
1198,Dalarnas län,2012-10-01,54.0,3.142857142857143
1199,Hallands län,1995-11-01,53.0,5.333333333333333
1200,Hallands län,1997-11-01,54.0,1.0
1201,Hallands län,1998-11-01,55.0,6.0
1202,Hallands län,1999-10-01,54.0,0.0
1203,Hallands län,2000-03-01,54.0,3.75
1204,Jönköpings län,1999-12-01,65.0,9.285714285714286
1205,Jönköpings län,2003-11-01,67.0,1.0
1206,Jönköpings län,2004-01-01,66.0,12.071428571428571
1207,Jönköpings län,2011-10-01,67.0,0.09090909090909091
1208,Jönköpings län,2013-10-01,69.0,0.0
1209,Jönköpings län,2014-02-01,67.0,7.333333333333333
1210,Kalmar län,2004-11-01,46.0,8.7
1211,Kalmar län,2008-02-01,47.0,1.0
1212,Kalmar län,2010-12-01,47.0,21.941176470588236
1213,Skåne län,1995-10-01,227.0,0.0
1214,Skåne län,1996-01-01,218.0,4.909090909090909
1215,Skåne län,1997-01-01,223.0,7.4
1216,Skåne län,1997-03-01,222.0,0.75
1217,Skåne län,1997-12-01,220.0,1.4444444444444444
1218,Stockholms län,2004-10-01,369.0,2.6666666666666665
1219,Stockholms län,2005-01-01,381.0,10.583333333333334
1220,Stockholms län,2006-02-01,377.0,17.416666666666668
1221,Stockholms län,2008-02-01,396.0,6.2727272727272725
1222,Stockholms län,2013-03-01,419.0,21.4
1223,Södermanlands län,1995-03-01,52.0,4.875
1224,Södermanlands län,1995-12-01,51.0,2.875
1225,Södermanlands län,2002-01-01,52.0,10.1
1226,Södermanlands län,2003-12-01,52.0,6.142857142857143
1227,Södermanlands län,2007-01-01,52.0,9.333333333333334
1228,Södermanlands län,2014-12-01,57.0,3.7058823529411766
1229,Uppsala län,1996-12-01,58.0,8.5
1230,Uppsala län,1997-11-01,58.0,3.5
1231,Uppsala län,2009-10-01,67.0,0.0
1232,Värmlands län,2006-11-01,55.0,5.875
1233,Västmanlands län,1997-03-01,53.0,2.5
1234,Västmanlands län,2008-01-01,50.0,14.285714285714286
1235,Västmanlands län,2008-03-01,49.0,9.75
1236,Västra Götalands län,1995-03-01,303.0,5.333333333333333
1237,Västra Götalands län,2002-12-01,303.0,12.375
1238,Västra Götalands län,2003-02-01,307.0,12.2
1239,Västra Götalands län,2004-01-01,302.0,17.967741935483872
1240,Västra Götalands län,2008-10-01,304.0,0.10526315789473684
1241,Västra Götalands län,2009-10-01,311.0,0.05555555555555555
1242,Örebro län,1997-03-01,56.0,2.0
1243,Örebro län,1997-12-01,55.0,15.636363636363637
1244,Örebro län,2000-11-01,55.0,0.0
1245,Örebro län,2010-10-01,57.0,0.45454545454545453
1246,Örebro län,2014-03-01,58.0,2.1538461538461537
1247,Östergötlands län,1995-11-01,83.0,3.6363636363636362
1248,Blekinge län,2004-12-01,31.0,1.0
1249,Dalarnas län,2005-10-01,58.0,3.1875
1250,Hallands län,1996-12-01,57.0,10.333333333333334
1251,Hallands län,2003-01-01,58.0,8.25
1252,Hallands län,2006-10-01,60.0,0.0
1253,Hallands län,2007-02-01,62.0,5.875
1254,Hallands län,2007-10-01,62.0,0.0
1255,Hallands län,2012-10-01,65.0,0.0
1256,Jönköpings län,2012-11-01,70.0,1.0
1257,Kalmar län,1998-01-01,50.0,6.2
1258,Kalmar län,2013-11-01,50.0,0.8
1259,Kronobergs län,2002-02-01,37.0,5.666666666666667
1260,Kronobergs län,2002-11-01,38.0,0.5
1261,Kronobergs län,2010-03-01,38.0,20.2
1262,Kronobergs län,2010-10-01,38.0,0.1
1263,Kronobergs län,2011-01-01,38.0,27.77777777777778
1264,Kronobergs län,2013-10-01,39.0,0.0
1265,Kronobergs län,2014-12-01,39.0,2.4
1266,Skåne län,1995-11-01,238.0,2.111111111111111
1267,Skåne län,1996-10-01,229.0,0.0
1268,Skåne län,1997-10-01,229.0,0.875
1269,Skåne län,2000-03-01,232.0,2.923076923076923
1270,Skåne län,2002-01-01,238.0,6.428571428571429
1271,Skåne län,2002-10-01,245.0,1.0
1272,Skåne län,2007-03-01,250.0,0.8
1273,Skåne län,2008-03-01,250.0,5.222222222222222
1274,Stockholms län,1997-12-01,360.0,5.888888888888889
1275,Stockholms län,2004-02-01,400.0,15.0
1276,Stockholms län,2007-10-01,400.0,0.0
1277,Stockholms län,2008-10-01,406.0,0.0
1278,Stockholms län,2010-02-01,436.0,24.666666666666668
1279,Stockholms län,2014-02-01,466.0,11.266666666666667
1280,Södermanlands län,1997-03-01,53.0,1.0
1281,Södermanlands län,1998-10-01,54.0,0.0
1282,Södermanlands län,1998-12-01,55.0,11.0
1283,Södermanlands län,1999-12-01,55.0,9.777777777777779
1284,Värmlands län,2005-11-01,57.0,5.615384615384615
1285,Västernorrlands län,2000-12-01,51.0,3.3333333333333335
1286,Västmanlands län,1995-03-01,54.0,7.714285714285714
1287,Västmanlands län,2001-01-01,55.0,8.333333333333334
1288,Västmanlands län,2001-11-01,55.0,3.2
1289,Västmanlands län,2010-10-01,53.0,2.4
1290,Västmanlands län,2013-10-01,54.0,0.0
1291,Västra Götalands län,1995-02-01,315.0,4.076923076923077
1292,Västra Götalands län,2002-11-01,310.0,2.5
1293,Västra Götalands län,2003-10-01,311.0,1.1428571428571428
1294,Västra Götalands län,2008-12-01,324.0,4.65
1295,Västra Götalands län,2009-12-01,327.0,12.931818181818182
1296,Västra Götalands län,2012-01-01,338.0,9.829268292682928
1297,Västra Götalands län,2013-01-01,339.0,14.170731707317072
1298,Västra Götalands län,2013-03-01,341.0,9.073170731707316
1299,Västra Götalands län,2014-02-01,349.0,5.4186046511627906
1300,Västra Götalands län,2014-12-01,349.0,5.023809523809524
1301,Örebro län,1998-12-01,57.0,16.181818181818183
1302,Örebro län,2002-11-01,58.0,11.090909090909092
1303,Östergötlands län,1996-02-01,88.0,6.545454545454546
1304,Östergötlands län,2003-01-01,86.0,8.818181818181818
1305,Östergötlands län,2003-02-01,89.0,11.916666666666666
1306,Östergötlands län,2009-11-01,91.0,1.8823529411764706
1307,Blekinge län,2008-02-01,34.0,0.0
1308,Blekinge län,2010-10-01,34.0,0.0
1309,Dalarnas län,2005-11-01,60.0,6.25
1310,Hallands län,1995-01-01,59.0,16.75
1311,Hallands län,1996-03-01,59.0,1.6666666666666667
1312,Hallands län,2001-02-01,60.0,7.5
1313,Hallands län,2010-01-01,67.0,29.1
1314,Hallands län,2012-03-01,66.0,1.3
1315,Hallands län,2014-01-01,68.0,11.5
1316,Hallands län,2014-10-01,68.0,0.0
1317,Jönköpings län,2013-11-01,75.0,1.6428571428571428
1318,Kalmar län,2008-12-01,51.0,6.076923076923077
1319,Kalmar län,2013-12-01,51.0,4.2
1320,Kronobergs län,1997-10-01,40.0,0.0
1321,Kronobergs län,2000-02-01,39.0,1.3333333333333333
1322,Kronobergs län,2001-01-01,38.0,3.25
1323,Kronobergs län,2003-12-01,39.0,0.25
1324,Kronobergs län,2009-01-01,41.0,4.125
1325,Kronobergs län,2010-12-01,40.0,26.0
1326,Kronobergs län,2011-03-01,41.0,4.444444444444445
1327,Kronobergs län,2011-10-01,40.0,0.0
1328,Kronobergs län,2013-11-01,41.0,0.1111111111111111
1329,Skåne län,1995-12-01,243.0,5.454545454545454
1330,Skåne län,1997-11-01,240.0,0.3333333333333333
1331,Skåne län,1998-11-01,241.0,5.909090909090909
1332,Skåne län,1998-12-01,245.0,7.615384615384615
1333,Skåne län,2001-11-01,246.0,1.4
1334,Stockholms län,1995-03-01,381.0,1.75
1335,Stockholms län,2004-01-01,405.0,16.0
1336,Stockholms län,2011-01-01,463.0,22.285714285714285
1337,Stockholms län,2011-03-01,459.0,20.071428571428573
1338,Stockholms län,2013-02-01,469.0,22.133333333333333
1339,Stockholms län,2013-10-01,473.0,0.625
1340,Uppsala län,2001-11-01,64.0,2.0
1341,Värmlands län,2002-10-01,59.0,4.125
1342,Värmlands län,2006-01-01,60.0,19.38888888888889
1343,Västra Götalands län,2002-01-01,325.0,8.066666666666666
1344,Västra Götalands län,2003-01-01,337.0,9.733333333333333
1345,Västra Götalands län,2003-11-01,329.0,3.0
1346,Västra Götalands län,2005-12-01,336.0,6.972222222222222
1347,Västra Götalands län,2009-11-01,342.0,0.3333333333333333
1348,Västra Götalands län,2010-10-01,339.0,0.5
1349,Örebro län,1998-10-01,60.0,0.0
1350,Örebro län,2012-10-01,61.0,0.2
1351,Örebro län,2014-10-01,62.0,0.0
1352,Östergötlands län,1998-01-01,91.0,6.8
1353,Blekinge län,2009-10-01,35.0,0.0
1354,Blekinge län,2009-11-01,35.0,0.0
1355,Hallands län,1997-01-01,62.0,13.5
1356,Hallands län,1998-01-01,62.0,4.75
1357,Hallands län,2001-01-01,63.0,5.0
1358,Hallands län,2003-03-01,64.0,4.75
1359,Hallands län,2004-12-01,66.0,3.8
1360,Hallands län,2006-11-01,67.0,0.25
1361,Hallands län,2007-11-01,68.0,0.0
1362,Hallands län,2008-10-01,67.0,0.0
1363,Hallands län,2009-02-01,68.0,8.777777777777779
1364,Hallands län,2010-03-01,68.0,19.7
1365,Jönköpings län,2003-12-01,76.0,3.090909090909091
1366,Jönköpings län,2009-12-01,78.0,14.529411764705882
1367,Kronobergs län,2007-11-01,42.0,2.125
1368,Kronobergs län,2012-11-01,43.0,0.0
1369,Kronobergs län,2013-12-01,42.0,3.7777777777777777
1370,Skåne län,1995-02-01,254.0,3.0
1371,Skåne län,2000-01-01,259.0,3.0
1372,Skåne län,2001-10-01,262.0,0.0
1373,Skåne län,2003-02-01,260.0,12.6875
1374,Skåne län,2006-02-01,274.0,16.866666666666667
1375,Skåne län,2010-02-01,282.0,23.31578947368421
1376,Stockholms län,1995-01-01,396.0,8.555555555555555
1377,Stockholms län,2004-11-01,424.0,9.0
1378,Stockholms län,2004-12-01,433.0,11.7
1379,Stockholms län,2005-10-01,440.0,1.5
1380,Stockholms län,2006-01-01,432.0,19.583333333333332
1381,Stockholms län,2007-11-01,449.0,8.5
1382,Stockholms län,2009-02-01,452.0,19.166666666666668
1383,Stockholms län,2010-03-01,463.0,25.583333333333332
1384,Södermanlands län,2012-02-01,64.0,16.142857142857142
1385,Västmanlands län,2012-10-01,59.0,2.0
1386,Västmanlands län,2013-03-01,58.0,23.875
1387,Västra Götalands län,2002-10-01,339.0,2.380952380952381
1388,Västra Götalands län,2008-11-01,363.0,1.9166666666666667
1389,Västra Götalands län,2012-12-01,364.0,21.0
1390,Västra Götalands län,2013-10-01,376.0,0.0
1391,Västra Götalands län,2013-12-01,372.0,4.146341463414634
1392,Örebro län,2009-10-01,64.0,0.0
1393,Örebro län,2014-12-01,67.0,5.0
1394,Östergötlands län,1998-10-01,97.0,3.0
1395,Blekinge län,2007-11-01,37.0,0.0
1396,Blekinge län,2011-11-01,37.0,0.0
1397,Gävleborgs län,1997-11-01,69.0,4.363636363636363
1398,Hallands län,2001-11-01,67.0,3.0
1399,Hallands län,2004-03-01,68.0,3.0
1400,Hallands län,2005-03-01,68.0,13.2
1401,Hallands län,2005-10-01,68.0,0.0
1402,Hallands län,2013-10-01,72.0,0.0
1403,Jönköpings län,1999-01-01,78.0,3.8461538461538463
1404,Jönköpings län,2000-12-01,80.0,2.923076923076923
1405,Jönköpings län,2008-12-01,80.0,6.625
1406,Kalmar län,2009-12-01,56.0,13.125
1407,Kalmar län,2010-10-01,56.0,1.0
1408,Kronobergs län,2001-02-01,42.0,4.0
1409,Kronobergs län,2012-01-01,45.0,12.0
1410,Skåne län,1995-03-01,263.0,1.375
1411,Skåne län,2000-11-01,273.0,0.0
1412,Skåne län,2002-03-01,273.0,1.9
1413,Skåne län,2003-03-01,271.0,2.6666666666666665
1414,Stockholms län,1995-11-01,414.0,3.3333333333333335
1415,Stockholms län,2005-12-01,447.0,14.545454545454545
1416,Stockholms län,2008-11-01,462.0,7.166666666666667
1417,Stockholms län,2009-01-01,479.0,13.416666666666666
1418,Stockholms län,2009-03-01,486.0,17.923076923076923
1419,Stockholms län,2010-12-01,481.0,20.285714285714285
1420,Stockholms län,2014-10-01,516.0,0.3333333333333333
1421,Värmlands län,2014-02-01,65.0,18.36842105263158
1422,Västmanlands län,2000-10-01,62.0,3.0
1423,Västra Götalands län,1995-10-01,364.0,0.0
1424,Västra Götalands län,2004-12-01,364.0,5.266666666666667
1425,Västra Götalands län,2005-11-01,360.0,1.878787878787879
1426,Västra Götalands län,2010-12-01,383.0,24.925
1427,Västra Götalands län,2011-10-01,376.0,0.03571428571428571
1428,Östergötlands län,1995-10-01,100.0,0.0
1429,Östergötlands län,2000-11-01,99.0,2.0
1430,Blekinge län,2003-11-01,37.0,0.0
1431,Blekinge län,2009-12-01,38.0,8.25
1432,Hallands län,1999-12-01,67.0,12.5
1433,Hallands län,2000-01-01,69.0,7.75
1434,Hallands län,2002-02-01,70.0,5.25
1435,Hallands län,2004-02-01,71.0,5.2
1436,Hallands län,2008-02-01,72.0,0.3333333333333333
1437,Hallands län,2009-03-01,74.0,1.4
1438,Hallands län,2013-02-01,75.0,16.0
1439,Hallands län,2014-03-01,78.0,0.0
1440,Kalmar län,2002-11-01,58.0,1.8333333333333333
1441,Kronobergs län,2009-12-01,46.0,12.9
1442,Kronobergs län,2010-01-01,46.0,28.4
1443,Kronobergs län,2010-11-01,46.0,7.111111111111111
1444,Skåne län,1996-12-01,274.0,5.25
1445,Skåne län,1997-02-01,280.0,3.769230769230769
1446,Skåne län,1999-11-01,275.0,1.875
1447,Skåne län,2001-12-01,287.0,6.25
1448,Skåne län,2005-10-01,291.0,0.0
1449,Stockholms län,2014-01-01,555.0,21.133333333333333
1450,Södermanlands län,1996-01-01,64.0,4.0
1451,Södermanlands län,2003-11-01,64.0,1.25
1452,Värmlands län,2013-12-01,67.0,10.166666666666666
1453,Västernorrlands län,2014-11-01,61.0,3.7222222222222223
1454,Västmanlands län,2000-11-01,63.0,9.0
1455,Västra Götalands län,2003-12-01,379.0,5.178571428571429
1456,Örebro län,2014-11-01,71.0,0.09090909090909091
1457,Hallands län,2002-03-01,72.0,2.6666666666666665
1458,Hallands län,2009-01-01,78.0,2.0
1459,Hallands län,2011-02-01,77.0,2.8
1460,Hallands län,2011-03-01,78.0,1.8
1461,Hallands län,2011-10-01,79.0,0.0
1462,Hallands län,2012-02-01,79.0,16.1
1463,Kronobergs län,2002-12-01,46.0,12.25
1464,Skåne län,2010-03-01,321.0,9.263157894736842
1465,Stockholms län,1995-12-01,446.0,6.222222222222222
1466,Stockholms län,2003-12-01,478.0,7.444444444444445
1467,Stockholms län,2010-10-01,536.0,1.5
1468,Stockholms län,2014-03-01,560.0,8.6
1469,Södermanlands län,2002-02-01,66.0,5.125
1470,Uppsala län,1998-10-01,76.0,0.0
1471,Västmanlands län,1999-11-01,67.0,3.0
1472,Västra Götalands län,2010-11-01,410.0,8.928571428571429
1473,Västra Götalands län,2013-11-01,425.0,0.3142857142857143
1474,Hallands län,2007-01-01,79.0,4.0
1475,Hallands län,2009-10-01,79.0,0.0
1476,Hallands län,2014-02-01,84.0,3.0
1477,Kalmar län,2009-11-01,64.0,0.75
1478,Kronobergs län,2009-10-01,50.0,0.0
1479,Skåne län,2005-03-01,309.0,10.5
1480,Skåne län,2010-01-01,332.0,20.25
1481,Skåne län,2013-03-01,346.0,9.833333333333334
1482,Stockholms län,1995-10-01,472.0,0.0
1483,Stockholms län,2010-11-01,554.0,10.5
1484,Stockholms län,2012-10-01,560.0,1.2857142857142858
1485,Stockholms län,2012-12-01,579.0,26.133333333333333
1486,Stockholms län,2013-11-01,589.0,3.111111111111111
1487,Örebro län,2012-12-01,75.0,25.666666666666668
1488,Hallands län,2011-01-01,84.0,22.88888888888889
1489,Hallands län,2012-11-01,86.0,0.0
1490,Jönköpings län,2009-11-01,95.0,0.38461538461538464
1491,Kronobergs län,2004-03-01,49.0,7.25
1492,Kronobergs län,2007-10-01,51.0,0.0
1493,Kronobergs län,2008-01-01,50.0,4.666666666666667
1494,Skåne län,1999-12-01,316.0,3.6923076923076925
1495,Skåne län,2000-10-01,317.0,0.0
1496,Skåne län,2003-12-01,324.0,1.7142857142857142
1497,Skåne län,2006-01-01,324.0,19.333333333333332
1498,Skåne län,2010-12-01,341.0,24.05
1499,Stockholms län,2008-01-01,559.0,9.5
1500,Stockholms län,2008-12-01,559.0,12.444444444444445
1501,Stockholms län,2013-01-01,596.0,21.333333333333332
1502,Södermanlands län,1997-11-01,72.0,4.285714285714286
1503,Västmanlands län,2000-12-01,72.0,4.0
1504,Blekinge län,2008-12-01,44.0,0.0
1505,Blekinge län,2012-10-01,44.0,0.0
1506,Hallands län,2003-12-01,80.0,3.0
1507,Hallands län,2006-12-01,84.0,0.0
1508,Hallands län,2010-10-01,85.0,0.0
1509,Skåne län,2003-01-01,331.0,7.333333333333333
1510,Skåne län,2006-10-01,337.0,0.0
1511,Skåne län,2009-03-01,351.0,3.5714285714285716
1512,Skåne län,2013-01-01,364.0,16.333333333333332
1513,Stockholms län,2005-11-01,537.0,4.909090909090909
1514,Stockholms län,2010-01-01,589.0,25.615384615384617
1515,Stockholms län,2011-11-01,609.0,0.5
1516,Stockholms län,2014-11-01,639.0,2.272727272727273
1517,Södermanlands län,2001-11-01,74.0,2.5
1518,Västra Götalands län,2014-11-01,464.0,0.2972972972972973
1519,Örebro län,2000-12-01,80.0,4.2727272727272725
1520,Blekinge län,2001-03-01,5.0,5.0
1521,Dalarnas län,2002-01-01,9.0,19.3125
1522,Gotlands län,1996-03-01,2.0,6.8
1523,Gotlands län,1999-01-01,2.0,10.333333333333334
1524,Gotlands län,1999-03-01,2.0,10.5
1525,Gotlands län,2002-03-01,2.0,6.4
1526,Gotlands län,2003-02-01,2.0,17.0
1527,Gotlands län,2004-11-01,2.0,8.428571428571429
1528,Gotlands län,2005-02-01,2.0,15.714285714285714
1529,Gotlands län,2006-02-01,2.0,20.714285714285715
1530,Gotlands län,2010-10-01,2.0,0.0
1531,Gotlands län,2011-12-01,2.0,3.8333333333333335
1532,Gotlands län,2012-12-01,2.0,24.571428571428573
1533,Gotlands län,2013-01-01,2.0,21.0
1534,Gotlands län,2013-03-01,2.0,13.428571428571429
1535,Gotlands län,2014-03-01,2.0,1.2857142857142858
1536,Jämtlands län,1996-03-01,4.0,5.5
1537,Jämtlands län,1997-02-01,4.0,11.48
1538,Jämtlands län,1998-12-01,4.0,8.291666666666666
1539,Jämtlands län,2001-01-01,4.0,15.916666666666666
1540,Jämtlands län,2001-02-01,4.0,13.576923076923077
1541,Jämtlands län,2003-10-01,4.0,5.055555555555555
1542,Jämtlands län,2004-10-01,4.0,0.75
1543,Jämtlands län,2006-03-01,4.0,26.357142857142858
1544,Jämtlands län,2008-02-01,4.0,25.03030303030303
1545,Jämtlands län,2008-03-01,4.0,27.09090909090909
1546,Kalmar län,1996-02-01,7.0,5.636363636363637
1547,Kalmar län,1996-03-01,7.0,6.222222222222222
1548,Norrbottens län,1996-10-01,8.0,2.5517241379310347
1549,Norrbottens län,1997-12-01,7.0,11.852941176470589
1550,Norrbottens län,1998-02-01,8.0,13.0
1551,Norrbottens län,1998-03-01,8.0,13.875
1552,Norrbottens län,1998-12-01,7.0,13.387096774193548
1553,Norrbottens län,2000-12-01,7.0,13.5625
1554,Norrbottens län,2001-02-01,8.0,14.65625
1555,Norrbottens län,2002-10-01,7.0,7.607142857142857
1556,Norrbottens län,2010-03-01,8.0,28.975609756097562
1557,Västerbottens län,1995-10-01,8.0,0.5555555555555556
1558,Västerbottens län,1995-11-01,9.0,5.0
1559,Västerbottens län,1996-01-01,9.0,7.173913043478261
1560,Västerbottens län,1996-10-01,8.0,0.625
1561,Västerbottens län,1998-03-01,9.0,8.772727272727273
1562,Västerbottens län,1999-02-01,9.0,10.695652173913043
1563,Västerbottens län,2003-12-01,8.0,11.208333333333334
